,0,1,2,3,4,5
3466,08-07,"13:35:00,445.41,446.03,445.41,446.02,70754.0",,,,
3467,08-07,"13:36:00,446.005,446.43,445.9789,446.43,140739.0",,,,
3468,08-07,"13:37:00,446.46,446.7582,446.3593,446.6105,94559.0",,,,
3469,08-07,"13:38:00,446.59,446.89,446.51,446.8488,125794.0",,,,
3470,08-07,"13:39:00,446.8533,446.86,446.401,446.57,109874.0",,,,
3471,08-07,"13:40:00,446.59,446.59,446.24,446.3206,83286.0",,,,
3472,08-07,"13:41:00,446.29,446.38,446.03,446.15,66749.0",,,,
3473,08-07,"13:42:00,446.1692,446.4399,446.04,446.054,69469.0",,,,
3474,08-07,"13:43:00,446.0899,446.16,445.68,445.73,80311.0",,,,
3475,08-07,"13:44:00,445.734,446.2,445.68,445.8323,66342.0",,,,
3476,08-07,"13:45:00,445.85,445.91,445.51,445.57,76982.0",,,,
3477,08-07,"13:46:00,445.63,445.755,445.0762,445.11,82342.0",,,,
3478,08-07,"13:47:00,445.0996,445.31,444.18,444.39,142525.0",,,,
3479,08-07,"13:48:00,444.45,444.5899,444.04,444.27,103687.0",,,,
3480,08-07,"13:49:00,444.33,444.77,444.21,444.2301,81276.0",,,,
3481,08-07,"13:50:00,444.26,444.3525,444.0,444.16,79106.0",,,,
3482,08-07,"13:51:00,444.13,444.3894,443.76,444.35,105942.0",,,,
3483,08-07,"13:52:00,444.39,445.03,444.2295,444.97,92970.0",,,,
3484,08-07,"13:53:00,444.95,445.26,444.47,444.56,70166.0",,,,
3485,08-07,"13:54:00,444.56,445.01,444.4941,444.75,53082.0",,,,
3486,08-07,"13:55:00,444.7737,444.8749,444.04,444.04,89412.0",,,,
3487,08-07,"13:56:00,444.11,444.7742,444.0802,444.74,75586.0",,,,
3488,08-07,"13:57:00,444.79,444.9,444.45,444.67,117747.0",,,,
3489,08-07,"13:58:00,444.64,444.64,444.16,444.285,56504.0",,,,
3490,08-07,"13:59:00,444.28,444.3083,444.0,444.0,70962.0",,,,
3491,08-07,"14:00:00,444.0649,444.44,443.9042,444.1625,66253.0",,,,
3492,08-07,"14:01:00,444.23,445.175,444.14,445.035,86582.0",,,,
3493,08-07,"14:02:00,445.01,445.4527,444.96,445.39,83152.0",,,,
3494,08-07,"14:03:00,445.36,445.7828,445.1801,445.25,121730.0",,,,
3495,08-07,"14:04:00,445.2623,445.2799,444.68,444.74,65329.0",,,,
3496,08-07,"14:05:00,444.76,445.195,444.72,445.17,79165.0",,,,
3497,08-07,"14:06:00,445.23,445.3835,444.97,445.02,39868.0",,,,
3498,08-07,"14:07:00,445.02,445.02,444.5,444.52,88791.0",,,,
3499,08-07,"14:08:00,444.56,444.65,443.62,443.73,137636.0",,,,
3500,08-07,"14:09:00,443.7,444.4,443.62,444.04,91370.0",,,,
3501,08-07,"14:10:00,444.04,444.12,443.61,443.82,97973.0",,,,
3502,08-07,"14:11:00,443.8,444.2,443.53,444.165,81558.0",,,,
3503,08-07,"14:12:00,444.23,444.31,443.97,444.07,66159.0",,,,
3504,08-07,"14:13:00,444.035,444.65,443.79,444.5699,71075.0",,,,
3505,08-07,"14:14:00,444.545,444.86,444.468,444.59,66271.0",,,,
3506,08-07,"14:15:00,444.62,444.7416,444.56,444.725,33887.0",,,,
3507,08-07,"14:16:00,444.71,444.728,444.11,444.175,56999.0",,,,
3508,08-07,"14:17:00,444.13,444.37,443.9893,444.04,61302.0",,,,
3509,08-07,"14:18:00,444.0628,444.3417,443.76,443.8,62612.0",,,,
3510,08-07,"14:19:00,443.7661,443.98,443.62,443.65,68719.0",,,,
3511,08-07,"14:20:00,443.645,443.73,443.4,443.49,103107.0",,,,
3512,08-07,"14:21:00,443.46,443.86,442.75,442.75,204200.0",,,,
3513,08-07,"14:22:00,442.748,443.25,442.61,443.09,133621.0",,,,
3514,08-07,"14:23:00,443.04,443.1,442.4,442.435,118748.0",,,,
3515,08-07,"14:24:00,442.4357,442.62,441.8,441.97,174829.0",,,,
3516,08-07,"14:25:00,441.97,442.05,441.51,441.545,164346.0",,,,
3517,08-07,"14:26:00,441.52,441.7,441.17,441.5731,171295.0",,,,
3518,08-07,"14:27:00,441.61,442.3299,441.53,442.265,163881.0",,,,
3519,08-07,"14:28:00,442.265,442.53,441.92,441.92,110269.0",,,,
3520,08-07,"14:29:00,442.01,442.399,441.9402,442.09,70883.0",,,,
3521,08-07,"14:30:00,442.05,442.29,442.0,442.235,70721.0",,,,
3522,08-07,"14:31:00,442.2699,442.33,441.52,441.7,230517.0",,,,
3523,08-07,"14:32:00,441.7,442.2,441.5,441.92,107574.0",,,,
3524,08-07,"14:33:00,441.8561,442.4,441.7,442.4,73418.0",,,,
3525,08-07,"14:34:00,442.365,442.7,442.1701,442.615,119380.0",,,,
3526,08-07,"14:35:00,442.58,443.0699,442.44,443.0019,94001.0",,,,
3527,08-07,"14:36:00,442.99,443.0624,442.56,442.976,107620.0",,,,
3528,08-07,"14:37:00,442.975,443.29,442.7,443.14,105497.0",,,,
3529,08-07,"14:38:00,443.0296,443.12,442.62,442.6501,80841.0",,,,
3530,08-07,"14:39:00,442.6779,442.93,442.52,442.75,53661.0",,,,
3531,08-07,"14:40:00,442.67,443.32,442.67,443.285,103384.0",,,,
3532,08-07,"14:41:00,443.27,443.3034,442.81,442.92,75851.0",,,,
3533,08-07,"14:42:00,442.94,443.2133,442.7,442.93,86085.0",,,,
3534,08-07,"14:43:00,442.96,442.96,442.58,442.72,69206.0",,,,
3535,08-07,"14:44:00,442.72,442.95,442.45,442.66,59947.0",,,,
3536,08-07,"14:45:00,442.6688,443.65,442.6688,443.52,160985.0",,,,
3537,08-07,"14:46:00,443.47,443.475,443.02,443.04,68906.0",,,,
3538,08-07,"14:47:00,443.055,443.1,442.62,443.06,98574.0",,,,
3539,08-07,"14:48:00,443.1,443.79,443.03,443.79,121747.0",,,,
3540,08-07,"14:49:00,443.77,444.275,443.66,444.186,149660.0",,,,
3541,08-07,"14:50:00,444.19,444.475,443.8773,443.93,108239.0",,,,
3542,08-07,"14:51:00,443.98,444.0,443.51,443.58,68693.0",,,,
3543,08-07,"14:52:00,443.54,443.79,443.44,443.44,74796.0",,,,
3544,08-07,"14:53:00,443.47,444.07,443.45,443.935,86593.0",,,,
3545,08-07,"14:54:00,443.89,444.2305,443.63,443.72,70693.0",,,,
3546,08-07,"14:55:00,443.7,444.13,443.63,443.91,62123.0",,,,
3547,08-07,"14:56:00,443.9,444.47,443.82,444.42,87589.0",,,,
3548,08-07,"14:57:00,444.42,444.75,444.39,444.67,92806.0",,,,
3549,08-07,"14:58:00,444.71,444.71,444.44,444.52,73642.0",,,,
3550,08-07,"14:59:00,444.46,444.49,443.99,444.2048,75999.0",,,,
3551,08-07,"15:00:00,444.24,444.6699,444.2001,444.57,66699.0",,,,
3552,08-07,"15:01:00,444.54,445.13,444.4918,445.0454,111198.0",,,,
3553,08-07,"15:02:00,445.0633,445.9298,444.91,445.715,153884.0",,,,
3554,08-07,"15:03:00,445.75,446.21,445.66,446.1701,177861.0",,,,
3555,08-07,"15:04:00,446.22,446.5,445.9238,446.3466,169489.0",,,,
3556,08-07,"15:05:00,446.3575,446.75,446.27,446.5621,144012.0",,,,
3557,08-07,"15:06:00,446.5174,446.53,445.71,445.915,141054.0",,,,
3558,08-07,"15:07:00,445.915,446.45,445.8782,445.89,87506.0",,,,
3559,08-07,"15:08:00,445.8702,446.13,445.58,446.01,104701.0",,,,
3560,08-07,"15:09:00,446.0,446.33,445.96,446.235,91087.0",,,,
3561,08-07,"15:10:00,446.24,446.31,445.83,446.1098,98820.0",,,,
3562,08-07,"15:11:00,446.13,446.3,444.89,445.41,219094.0",,,,
3563,08-07,"15:12:00,445.4564,445.8007,445.16,445.29,99809.0",,,,
3564,08-07,"15:13:00,445.32,445.37,444.95,445.0449,90192.0",,,,
3565,08-07,"15:14:00,445.07,445.33,444.5,444.5756,100209.0",,,,
3566,08-07,"15:15:00,444.57,444.87,444.12,444.19,105129.0",,,,
3567,08-07,"15:16:00,444.17,445.28,444.17,445.1847,109851.0",,,,
3568,08-07,"15:17:00,445.185,445.4,445.04,445.04,90575.0",,,,
3569,08-07,"15:18:00,445.0,445.05,444.69,444.86,76670.0",,,,
3570,08-07,"15:19:00,444.905,445.28,444.81,445.23,56147.0",,,,
3571,08-07,"15:20:00,445.225,445.41,445.17,445.285,66588.0",,,,
3572,08-07,"15:21:00,445.2882,445.3921,444.88,445.06,67504.0",,,,
3573,08-07,"15:22:00,445.03,445.3,444.94,445.03,50418.0",,,,
3574,08-07,"15:23:00,445.07,445.5499,445.07,445.475,83677.0",,,,
3575,08-07,"15:24:00,445.475,446.21,445.47,446.16,118665.0",,,,
3576,08-07,"15:25:00,446.16,446.2299,445.7101,445.85,101877.0",,,,
3577,08-07,"15:26:00,445.82,446.19,445.53,445.6,128773.0",,,,
3578,08-07,"15:27:00,445.61,445.7,445.41,445.66,88618.0",,,,
3579,08-07,"15:28:00,445.6899,445.6899,444.7,444.765,113521.0",,,,
3580,08-07,"15:29:00,444.7501,445.05,444.5,444.5,104575.0",,,,
3581,08-07,"15:30:00,444.51,444.62,444.11,444.2445,131324.0",,,,
3582,08-07,"15:31:00,444.23,444.5665,443.94,444.15,144659.0",,,,
3583,08-07,"15:32:00,444.19,444.35,443.88,443.95,153402.0",,,,
3584,08-07,"15:33:00,443.99,444.57,443.94,444.54,120130.0",,,,
3585,08-07,"15:34:00,444.52,444.98,444.515,444.9,144862.0",,,,
3586,08-07,"15:35:00,444.85,445.47,444.81,445.05,147053.0",,,,
3587,08-07,"15:36:00,445.0,445.4,444.8201,444.9,99046.0",,,,
3588,08-07,"15:37:00,444.88,444.935,444.51,444.85,113873.0",,,,
3589,08-07,"15:38:00,444.845,445.21,444.82,445.1721,89511.0",,,,
3590,08-07,"15:39:00,445.1764,445.23,445.0,445.19,69449.0",,,,
3591,08-07,"15:40:00,445.1875,445.35,444.89,445.238,112163.0",,,,
3592,08-07,"15:41:00,445.22,445.55,445.185,445.482,125375.0",,,,
3593,08-07,"15:42:00,445.485,445.5,445.15,445.26,75112.0",,,,
3594,08-07,"15:43:00,445.27,445.29,444.64,445.08,121370.0",,,,
3595,08-07,"15:44:00,445.17,445.26,444.8169,445.1851,79544.0",,,,
3596,08-07,"15:45:00,445.19,445.7,444.97,445.68,136521.0",,,,
3597,08-07,"15:46:00,445.67,445.83,445.44,445.62,112063.0",,,,
3598,08-07,"15:47:00,445.6,446.02,445.5102,445.815,147491.0",,,,
3599,08-07,"15:48:00,445.84,445.9933,445.76,445.76,108818.0",,,,
3600,08-07,"15:49:00,445.7871,446.3,445.71,446.2957,160920.0",,,,
3601,08-07,"15:50:00,446.29,446.35,445.96,446.09,144600.0",,,,
3602,08-07,"15:51:00,446.05,446.22,444.945,445.101,223896.0",,,,
3603,08-07,"15:52:00,445.12,445.43,444.4,445.01,182625.0",,,,
3604,08-07,"15:53:00,445.06,445.39,445.0,445.39,113905.0",,,,
3605,08-07,"15:54:00,445.3899,445.42,444.91,445.0,136634.0",,,,
3606,08-07,"15:55:00,445.005,445.21,444.9,444.97,130667.0",,,,
3607,08-07,"15:56:00,444.965,445.01,444.31,444.7,164639.0",,,,
3608,08-07,"15:57:00,444.69,444.73,444.31,444.42,173893.0",,,,
3609,08-07,"15:58:00,444.41,444.51,444.08,444.08,211105.0",,,,
3610,08-07,"15:59:00,444.1,444.15,444.0,444.05,229542.0",,,,
3611,08-07,"16:00:00,444.07,444.53,444.0,444.41,423616.0",,,,
3612,08-07,"16:01:00,444.45,444.65,444.43,444.64,703055.0",,,,
3613,08-07,"16:02:00,444.41,444.55,444.4,444.5,4812.0",,,,
3614,08-07,"16:03:00,444.5,444.5,444.4,444.45,5173.0",,,,
3615,08-07,"16:04:00,444.46,444.47,444.4,444.4,4610.0",,,,
3616,08-07,"16:05:00,444.3998,444.4,444.3998,444.3999,2114.0",,,,
3617,08-07,"16:06:00,444.39,444.39,444.35,444.35,5999.0",,,,
3618,08-07,"16:07:00,444.31,444.33,444.2,444.2,6372.0",,,,
3619,08-07,"16:08:00,444.32,444.32,444.3,444.3,2005.0",,,,
3620,08-07,"16:09:00,444.22,444.25,444.2,444.25,8644.0",,,,
3621,08-07,"16:10:00,444.25,444.25,444.19,444.2,3653.0",,,,
3622,08-07,"16:11:00,444.1698,444.17,444.1,444.12,2456.0",,,,
3623,08-07,"16:12:00,444.12,444.45,444.12,444.19,15126.0",,,,
3624,08-07,"16:13:00,444.16,444.2,444.15,444.2,2517.0",,,,
3625,08-07,"16:14:00,444.25,444.25,444.2,444.2,1729.0",,,,
3626,08-07,"16:15:00,444.18,444.2,444.18,444.19,2036.0",,,,
3627,08-07,"16:16:00,444.2,444.45,444.1,444.1,4684.0",,,,
3628,08-07,"16:17:00,444.06,444.45,444.0,444.02,41222.0",,,,
3629,08-07,"16:18:00,444.04,444.05,444.0,444.05,2770.0",,,,
3630,08-07,"16:19:00,444.05,444.1,444.05,444.1,2893.0",,,,
3631,08-07,"16:20:00,444.1,444.1,444.1,444.1,1478.0",,,,
3632,08-07,"16:21:00,444.03,444.05,443.78,443.78,10916.0",,,,
3633,08-07,"16:22:00,443.78,443.99,443.75,443.9599,3841.0",,,,
3634,08-07,"16:23:00,443.8,443.82,443.8,443.82,717.0",,,,
3635,08-07,"16:24:00,443.84,443.84,443.76,443.76,2162.0",,,,
3636,08-07,"16:25:00,443.8,444.0,443.8,444.0,1336.0",,,,
3637,08-07,"16:26:00,443.9,443.99,443.9,443.99,2575.0",,,,
3638,08-07,"16:27:00,444.0,444.0,444.0,444.0,717.0",,,,
3639,08-07,"16:28:00,443.99,444.45,443.8701,443.91,10653.0",,,,
3640,08-07,"16:29:00,443.88,443.88,443.61,443.68,6038.0",,,,
3641,08-07,"16:30:00,443.77,443.78,443.64,443.76,6015.0",,,,
3642,08-07,"16:31:00,443.75,443.86,443.69,443.7,5386.0",,,,
3643,08-07,"16:32:00,443.82,443.86,443.82,443.86,6412.0",,,,
3644,08-07,"16:33:00,443.97,443.97,443.97,443.97,727.0",,,,
3645,08-07,"16:34:00,443.91,444.0,443.85,443.99,2138.0",,,,
3646,08-07,"16:35:00,444.0,444.0,443.99,444.0,3027.0",,,,
3647,08-07,"16:36:00,444.14,444.19,444.05,444.05,2211.0",,,,
3648,08-07,"16:37:00,444.06,444.06,444.06,444.06,545.0",,,,
3649,08-07,"16:39:00,444.24,444.25,444.2,444.2,1347.0",,,,
3650,08-07,"16:40:00,444.24,444.45,444.24,444.24,186307.0",,,,
3651,08-07,"16:41:00,444.25,444.25,444.21,444.25,2495.0",,,,
3652,08-07,"16:42:00,444.3,444.35,444.25,444.35,1865.0",,,,
3653,08-07,"16:43:00,444.35,444.35,444.35,444.35,1337.0",,,,
3654,08-07,"16:44:00,444.35,444.62,444.35,444.62,7763.0",,,,
3655,08-07,"16:45:00,444.6,444.77,444.59,444.75,9437.0",,,,
3656,08-07,"16:46:00,444.75,444.9,444.65,444.85,2830.0",,,,
3657,08-07,"16:47:00,444.97,445.0,444.88,444.92,9441.0",,,,
3658,08-07,"16:48:00,444.88,445.01,444.88,445.01,6562.0",,,,
3659,08-07,"16:49:00,445.1,445.1,445.0,445.02,2254.0",,,,
3660,08-07,"16:50:00,444.93,445.0,444.45,444.931,1261.0",,,,
3661,08-07,"16:51:00,444.89,445.28,444.85,445.25,7011.0",,,,
3662,08-07,"16:52:00,445.11,445.15,445.1,445.1,1030.0",,,,
3663,08-07,"16:53:00,445.16,445.16,445.0,445.1,4904.0",,,,
3664,08-07,"16:54:00,445.17,445.18,444.85,444.85,7964.0",,,,
3665,08-07,"16:55:00,444.97,445.05,444.8201,445.05,7617.0",,,,
3666,08-07,"16:56:00,445.0,445.1,444.98,445.1,3906.0",,,,
3667,08-07,"16:57:00,445.11,445.11,445.0,445.0,6460.0",,,,
3668,08-07,"16:58:00,444.9,445.11,444.77,445.11,32611.0",,,,
3669,08-07,"16:59:00,445.11,445.25,445.11,445.2,370122.0",,,,
3670,08-07,"17:00:00,445.155,445.2,445.02,445.02,4548.0",,,,
3671,08-07,"17:01:00,445.13,445.13,445.13,445.13,34266.0",,,,
3672,08-07,"17:02:00,445.15,445.45,445.1,445.45,17366.0",,,,
3673,08-07,"17:03:00,445.33,445.35,445.33,445.35,2611.0",,,,
3674,08-07,"17:04:00,445.36,445.48,445.36,445.48,1961.0",,,,
3675,08-07,"17:05:00,445.34,445.55,445.25,445.55,8632.0",,,,
3676,08-07,"17:06:00,445.66,445.89,445.66,445.82,2957.0",,,,
3677,08-07,"17:07:00,445.82,445.82,445.41,445.5,3428.0",,,,
3678,08-07,"17:08:00,445.5,445.5,445.49,445.5,1150.0",,,,
3679,08-07,"17:09:00,445.47,445.5,445.35,445.44,2301.0",,,,
3680,08-07,"17:10:00,445.48,445.5,445.43,445.43,1441.0",,,,
3681,08-07,"17:11:00,445.5,445.51,445.5,445.51,999.0",,,,
3682,08-07,"17:12:00,445.49,445.59,445.4,445.5,2567.0",,,,
3683,08-07,"17:13:00,445.41,445.64,445.41,445.53,1680.0",,,,
3684,08-07,"17:14:00,445.52,445.88,445.5,445.88,6536.0",,,,
3685,08-07,"17:15:00,445.81,446.16,445.81,446.0,10100.0",,,,
3686,08-07,"17:16:00,446.0,446.25,446.0,446.2,4426.0",,,,
3687,08-07,"17:17:00,446.105,446.25,446.1,446.23,1453.0",,,,
3688,08-07,"17:18:00,446.24,452.18,446.24,446.3,4432.0",,,,
3689,08-07,"17:19:00,446.33,446.43,446.3,446.43,3533.0",,,,
3690,08-07,"17:20:00,446.5,446.7,446.5,446.69,5828.0",,,,
3691,08-07,"17:21:00,446.72,447.0,446.6,446.93,7592.0",,,,
3692,08-07,"17:22:00,446.96,446.96,446.67,446.89,6429.0",,,,
3693,08-07,"17:23:00,446.9,446.9,446.35,446.44,6871.0",,,,
3694,08-07,"17:24:00,446.2,446.45,446.2,446.45,3544.0",,,,
3695,08-07,"17:25:00,446.23,446.23,445.9,445.9,3077.0",,,,
3696,08-07,"17:26:00,445.81,453.0,445.54,445.61,2677.0",,,,
3697,08-07,"17:27:00,445.52,445.6,445.52,445.6,1309.0",,,,
3698,08-07,"17:28:00,445.72,445.9,445.72,445.9,1993.0",,,,
3699,08-07,"17:29:00,445.88,445.88,445.7,445.7,1059.0",,,,
3700,08-07,"17:30:00,445.8,445.8,445.8,445.8,542.0",,,,
3701,08-07,"17:32:00,445.66,445.7,445.66,445.7,1030.0",,,,
3702,08-07,"17:33:00,445.67,445.78,445.67,445.78,1176.0",,,,
3703,08-07,"17:34:00,445.73,445.73,445.73,445.73,592.0",,,,
3704,08-07,"17:35:00,445.75,445.75,445.75,445.75,319.0",,,,
3705,08-07,"17:36:00,445.75,450.91,445.75,445.9,2949.0",,,,
3706,08-07,"17:37:00,445.9,445.9,445.89,445.89,446.0",,,,
3707,08-07,"17:39:00,445.86,445.86,445.85,445.85,977.0",,,,
3708,08-07,"17:41:00,445.82,445.85,445.82,445.83,918.0",,,,
3709,08-07,"17:42:00,445.83,445.83,445.8,445.8,1830.0",,,,
3710,08-07,"17:43:00,445.7,445.78,445.7,445.78,1371.0",,,,
3711,08-07,"17:44:00,445.61,445.61,445.61,445.61,523.0",,,,
3712,08-07,"17:45:00,445.75,445.75,445.66,445.66,2926.0",,,,
3713,08-07,"17:46:00,445.82,445.82,445.82,445.82,303.0",,,,
3714,08-07,"17:47:00,445.72,445.75,445.7,445.75,1427.0",,,,
3715,08-07,"17:50:00,445.85,445.88,445.8,445.8,1191.0",,,,
3716,08-07,"17:51:00,445.75,445.8,445.72,445.72,793.0",,,,
3717,08-07,"17:52:00,445.79,445.79,445.79,445.79,564.0",,,,
3718,08-07,"17:53:00,445.78,445.78,445.78,445.78,471.0",,,,
3719,08-07,"17:55:00,445.8,445.8,445.8,445.8,987.0",,,,
3720,08-07,"17:56:00,445.88,445.88,445.87,445.87,1258.0",,,,
3721,08-07,"17:58:00,445.85,445.85,445.75,445.75,1152.0",,,,
3722,08-07,"17:59:00,445.75,445.75,445.75,445.75,465.0",,,,
3723,08-07,"18:00:00,445.75,445.75,445.75,445.75,556.0",,,,
3724,08-07,"18:01:00,445.84,445.84,445.84,445.84,358.0",,,,
3725,08-07,"18:03:00,445.85,445.88,445.85,445.85,1098.0",,,,
3726,08-07,"18:04:00,445.85,445.85,445.85,445.85,466.0",,,,
3727,08-07,"18:06:00,445.84,445.84,445.84,445.84,269.0",,,,
3728,08-07,"18:07:00,445.78,445.78,445.75,445.75,498.0",,,,
3729,08-07,"18:08:00,445.75,445.75,445.75,445.75,594.0",,,,
3730,08-07,"18:09:00,445.75,445.8,445.7001,445.7001,1340.0",,,,
3731,08-07,"18:10:00,445.7,445.75,445.63,445.75,1249.0",,,,
3732,08-07,"18:12:00,445.64,445.74,445.64,445.74,460.0",,,,
3733,08-07,"18:13:00,445.74,445.74,445.74,445.74,247.0",,,,
3734,08-07,"18:14:00,445.74,445.74,445.74,445.74,548.0",,,,
3735,08-07,"18:15:00,445.7,445.75,445.7,445.75,741.0",,,,
3736,08-07,"18:16:00,445.72,445.72,445.72,445.72,610.0",,,,
3737,08-07,"18:17:00,445.69,445.69,445.65,445.65,593.0",,,,
3738,08-07,"18:18:00,445.75,445.8,445.75,445.8,962.0",,,,
3739,08-07,"18:20:00,445.82,445.84,445.7,445.7,1762.0",,,,
3740,08-07,"18:22:00,445.75,445.75,445.65,445.65,912.0",,,,
3741,08-07,"18:23:00,445.75,445.75,445.75,445.75,642.0",,,,
3742,08-07,"18:24:00,445.78,445.78,445.74,445.78,514.0",,,,
3743,08-07,"18:25:00,445.79,445.79,445.79,445.79,710.0",,,,
3744,08-07,"18:26:00,445.75,445.75,445.75,445.75,564.0",,,,
3745,08-07,"18:27:00,445.73,445.75,445.73,445.75,570.0",,,,
3746,08-07,"18:28:00,445.78,445.78,445.78,445.78,348.0",,,,
3747,08-07,"18:31:00,445.8,445.8,445.8,445.8,576.0",,,,
3748,08-07,"18:36:00,445.81,445.81,445.81,445.81,418.0",,,,
3749,08-07,"18:37:00,445.72,445.72,445.72,445.72,339.0",,,,
3750,08-07,"18:38:00,445.75,445.75,445.75,445.75,300.0",,,,
3751,08-07,"18:40:00,445.78,445.78,445.78,445.78,151.0",,,,
3752,08-07,"18:41:00,445.73,445.8,445.73,445.8,781.0",,,,
3753,08-07,"18:43:00,445.78,445.85,445.78,445.85,2203.0",,,,
3754,08-07,"18:46:00,445.78,445.78,445.78,445.78,352.0",,,,
3755,08-07,"18:47:00,445.8,445.8,445.8,445.8,926.0",,,,
3756,08-07,"18:49:00,445.74,445.74,445.74,445.74,508.0",,,,
3757,08-07,"18:50:00,445.7201,445.74,445.72,445.72,1302.0",,,,
3758,08-07,"18:51:00,445.78,445.78,445.78,445.78,466.0",,,,
3759,08-07,"18:55:00,445.85,445.85,445.85,445.85,447.0",,,,
3760,08-07,"18:57:00,445.8,445.83,445.8,445.83,1014.0",,,,
3761,08-07,"18:58:00,445.74,445.8,445.74,445.8,577.0",,,,
3762,08-07,"19:00:00,445.8899,445.8899,445.8899,445.8899,326.0",,,,
3763,08-07,"19:01:00,445.8,445.8,445.8,445.8,644.0",,,,
3764,08-07,"19:06:00,445.75,445.75,445.75,445.75,947.0",,,,
3765,08-07,"19:07:00,445.85,445.85,445.85,445.85,604.0",,,,
3766,08-07,"19:08:00,445.82,445.82,445.82,445.82,433.0",,,,
3767,08-07,"19:09:00,445.75,445.75,445.74,445.74,472.0",,,,
3768,08-07,"19:10:00,445.73,445.84,445.73,445.75,906.0",,,,
3769,08-07,"19:12:00,445.82,445.82,445.82,445.82,468.0",,,,
3770,08-07,"19:14:00,445.76,445.76,445.76,445.76,578.0",,,,
3771,08-07,"19:15:00,445.77,445.77,445.7,445.75,1996.0",,,,
3772,08-07,"19:16:00,445.75,445.75,445.75,445.75,757.0",,,,
3773,08-07,"19:17:00,445.75,445.75,445.67,445.73,1111.0",,,,
3774,08-07,"19:19:00,445.75,445.75,445.75,445.75,1102.0",,,,
3775,08-07,"19:20:00,445.7399,445.74,445.7399,445.74,513.0",,,,
3776,08-07,"19:24:00,445.73,445.73,445.73,445.73,415.0",,,,
3777,08-07,"19:25:00,445.67,445.75,445.67,445.75,777.0",,,,
3778,08-07,"19:26:00,445.75,445.75,445.67,445.67,1430.0",,,,
3779,08-07,"19:30:00,445.67,445.67,445.6,445.6,1271.0",,,,
3780,08-07,"19:32:00,445.7,445.7,445.6,445.6,435.0",,,,
3781,08-07,"19:33:00,445.57,445.57,445.4,445.4,1563.0",,,,
3782,08-07,"19:35:00,445.25,445.3,445.25,445.3,846.0",,,,
3783,08-07,"19:36:00,445.3,445.3,445.3,445.3,761.0",,,,
3784,08-07,"19:37:00,445.3,445.4,445.3,445.4,311.0",,,,
3785,08-07,"19:40:00,445.4001,445.51,445.4001,445.51,432.0",,,,
3786,08-07,"19:41:00,445.51,445.51,445.45,445.5,600.0",,,,
3787,08-07,"19:45:00,445.61,445.61,445.6099,445.6099,612.0",,,,
3788,08-07,"19:47:00,445.6,445.6,445.6,445.6,844.0",,,,
3789,08-07,"19:50:00,445.39,445.39,445.39,445.39,794.0",,,,
3790,08-07,"19:51:00,445.25,445.25,445.25,445.25,586.0",,,,
3791,08-07,"19:52:00,445.25,445.39,445.25,445.25,1357.0",,,,
3792,08-07,"19:53:00,445.38,445.4,445.38,445.4,2263.0",,,,
3793,08-07,"19:54:00,445.4,445.5,445.4,445.5,1219.0",,,,
3794,08-07,"19:55:00,445.49,445.5,445.49,445.5,532.0",,,,
3795,08-07,"19:56:00,445.45,445.46,445.45,445.45,808.0",,,,
3796,08-07,"19:57:00,445.45,445.45,445.45,445.45,312.0",,,,
3797,08-07,"19:58:00,445.4,445.4,445.4,445.4,783.0",,,,
3798,08-07,"19:59:00,445.4,445.49,445.4,445.49,2669.0",,,,
3799,08-07,"20:00:00,445.49,445.49,445.33,445.49,863.0",,,,
3800,08-10,"04:01:00,446.5,446.5,446.0,446.0,821.0",,,,
3801,08-10,"04:02:00,446.21,446.21,446.2,446.2,1623.0",,,,
3802,08-10,"04:03:00,446.2,446.5,446.0,446.5,1369.0",,,,
3803,08-10,"04:06:00,446.5,446.5,446.5,446.5,417.0",,,,
3804,08-10,"04:13:00,445.7,445.7,445.6,445.6,676.0",,,,
3805,08-10,"04:14:00,445.5,445.5,445.5,445.5,200.0",,,,
3806,08-10,"04:28:00,445.4,445.4,445.4,445.4,323.0",,,,
3807,08-10,"04:32:00,445.5,445.5,445.5,445.5,470.0",,,,
3808,08-10,"04:34:00,445.86,446.0,445.86,446.0,462.0",,,,
3809,08-10,"04:41:00,445.51,445.51,445.51,445.51,150.0",,,,
3810,08-10,"04:42:00,445.8,445.8,445.8,445.8,606.0",,,,
3811,08-10,"04:44:00,445.8,445.8,445.8,445.8,324.0",,,,
3812,08-10,"04:45:00,445.78,445.97,445.78,445.97,405.0",,,,
3813,08-10,"04:50:00,446.0,446.47,445.99,446.47,1050.0",,,,
3814,08-10,"04:51:00,446.47,446.5,446.47,446.5,581.0",,,,
3815,08-10,"04:53:00,446.54,446.54,446.54,446.54,348.0",,,,
3816,08-10,"05:00:00,446.8,446.8,446.8,446.8,404.0",,,,
3817,08-10,"05:01:00,446.95,446.95,446.95,446.95,223.0",,,,
3818,08-10,"05:02:00,447.0,447.0,447.0,447.0,658.0",,,,
3819,08-10,"05:03:00,447.44,447.49,447.44,447.49,651.0",,,,
3820,08-10,"05:04:00,447.5,447.5,447.5,447.5,270.0",,,,
3821,08-10,"05:05:00,447.02,447.02,447.0,447.0,480.0",,,,
3822,08-10,"05:14:00,447.37,447.37,447.37,447.37,200.0",,,,
3823,08-10,"05:20:00,447.39,447.45,447.39,447.45,475.0",,,,
